EntityName,EntityID,Time,LocationName,LocationID
Operator 1,4,22131,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,22132,M4-02_(FR4_02)_Location,4
Operator 1,4,22132,BW_(BKW_01)_Location,13
Operator 1,4,22134,BW_(BKW_01)_Location,13
Manual worker 1,7,22134,M4-02_(FR4_02)_Location,4
Operator 1,4,22135,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,22135,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,22136,M4-01_(FR4_01)_Location,3
Manual worker 1,7,22137,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,22137,M4-01_(FR4_01)_Location,3
Manual worker 1,7,22138,PACK_(VERP_P)_Location,14
Operator 1,4,22138,CentralBuffer_Location,0
Operator 1,4,22140,CentralBuffer_Location,0
Manual worker 1,7,22140,PACK_(VERP_P)_Location,14
Operator 1,4,22141,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,22142,PACK_(VERP_P)_Location,14
Operator 1,4,22143,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,22143,CentralBuffer_Location,0
Operator 1,4,22144,PACK_(VERP_P)_Location,14
Manual worker 1,7,22144,PACK_(VERP_P)_Location,14
Manual worker 1,7,22145,PACK_(VERP_P)_Location,14
Manual worker 1,7,22146,CentralBuffer_Location,0
Manual worker 2,8,22172,M4-01_(FR4_01)_Location,3
Manual worker 2,8,22192,M4-01_(FR4_01)_Location,3
Operator 1,4,22192,PACK_(VERP_P)_Location,14
Operator 1,4,22193,BW_(BKW_01)_Location,13
Operator 1,4,22195,BW_(BKW_01)_Location,13
Operator 1,4,22196,CentralBuffer_Location,0
Operator 1,4,22197,BW_(BKW_01)_Location,13
Operator 1,4,22198,BW_(BKW_01)_Location,13
Operator 1,4,22199,PACK_(VERP_P)_Location,14
Operator 1,4,22224,PACK_(VERP_P)_Location,14
Manual worker 1,7,22226,CentralBuffer_Location,0
Operator 1,4,22226,PACK_(VERP_P)_Location,14
Manual worker 1,7,22227,PACK_(VERP_P)_Location,14
Operator 1,4,22228,PACK_(VERP_P)_Location,14
Manual worker 1,7,22228,PACK_(VERP_P)_Location,14
Manual worker 1,7,22229,CentralBuffer_Location,0
Operator 2,5,22246,UMC750_(M5-03)_Location,8
Operator 1,4,22248,PACK_(VERP_P)_Location,14
Manual worker 1,7,22249,CentralBuffer_Location,0
Operator 1,4,22249,CentralBuffer_Location,0
Manual worker 1,7,22250,PACK_(VERP_P)_Location,14
Operator 1,4,22250,UMC750_(M5-03)_Location,8
Operator 1,4,22251,UMC750_(M5-03)_Location,8
Manual worker 2,8,22252,M4-01_(FR4_01)_Location,3
Manual worker 1,7,22252,PACK_(VERP_P)_Location,14
Operator 1,4,22252,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,22253,CentralBuffer_Location,0
Manual worker 1,7,22254,PACK_(VERP_P)_Location,14
Manual worker 2,8,22254,PACK_(VERP_P)_Location,14
Operator 1,4,22255,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 2,8,22255,PACK_(VERP_P)_Location,14
Manual worker 2,8,22256,CentralBuffer_Location,0
Operator 1,4,22257,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,22277,UMC750_(M5-03)_Location,8
Operator 2,5,22312,UMC750_(M5-03)_Location,8
Manual worker 1,7,22380,PACK_(VERP_P)_Location,14
Operator 1,4,22382,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,22382,PACK_(VERP_P)_Location,14
Operator 1,4,22383,PACK_(VERP_P)_Location,14
Manual worker 1,7,22384,PACK_(VERP_P)_Location,14
Operator 1,4,22384,PACK_(VERP_P)_Location,14
Operator 1,4,22385,CentralBuffer_Location,0
Operator 1,4,22410,CentralBuffer_Location,0
Operator 2,5,22420,UMC750_(M5-03)_Location,8
Operator 2,5,22421,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,22423,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,22424,CentralBuffer_Location,0
Operator 2,5,22425,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,22426,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,22427,PACK_(VERP_P)_Location,14
Operator 1,4,22470,M3-01_(FR3_01)_Location,1
Operator 2,5,22472,PACK_(VERP_P)_Location,14
Operator 2,5,22473,M3-01_(FR3_01)_Location,1
Operator 2,5,22474,M3-01_(FR3_01)_Location,1
Operator 2,5,22475,BW_(BKW_01)_Location,13
Operator 2,5,22477,BW_(BKW_01)_Location,13
Operator 2,5,22479,BW_(BKW_01)_Location,13
Manual worker 1,7,22480,PACK_(VERP_P)_Location,14
Operator 2,5,22489,BW_(BKW_01)_Location,13
Operator 2,5,22490,PACK_(VERP_P)_Location,14
Manual worker 2,8,22492,CentralBuffer_Location,0
Operator 2,5,22492,PACK_(VERP_P)_Location,14
Manual worker 2,8,22493,BW_(BKW_01)_Location,13
Operator 2,5,22494,PACK_(VERP_P)_Location,14
Manual worker 2,8,22494,PACK_(VERP_P)_Location,14
Manual worker 2,8,22495,PACK_(VERP_P)_Location,14
Manual worker 2,8,22496,CentralBuffer_Location,0
Manual worker 1,7,22514,UMC750_(M5-03)_Location,8
Operator 2,5,22516,PACK_(VERP_P)_Location,14
Operator 2,5,22517,CentralBuffer_Location,0
Operator 2,5,22518,UMC750_(M5-03)_Location,8
Operator 2,5,22519,UMC750_(M5-03)_Location,8
Operator 2,5,22520,UMC750_(M5-03)_Location,8
Operator 1,4,22531,M3-01_(FR3_01)_Location,1
Manual worker 1,7,22545,UMC750_(M5-03)_Location,8
Operator 2,5,22546,UMC750_(M5-03)_Location,8
Manual worker 2,8,22550,CentralBuffer_Location,0
Manual worker 2,8,22551,PACK_(VERP_P)_Location,14
Manual worker 2,8,22553,PACK_(VERP_P)_Location,14
Manual worker 2,8,22555,PACK_(VERP_P)_Location,14
Manual worker 2,8,22556,UMC750_(M5-03)_Location,8
Manual worker 2,8,22557,PACK_(VERP_P)_Location,14
Manual worker 2,8,22558,PACK_(VERP_P)_Location,14
Manual worker 2,8,22559,CentralBuffer_Location,0
Operator 1,4,22560,CentralBuffer_Location,0
Operator 2,5,22560,CentralBuffer_Location,0
Manual worker 1,7,22560,CentralBuffer_Location,0
Operator 3,6,22561,CentralBuffer_Location,0
Operator 3,6,22562,PACK_(VERP_P)_Location,14
Operator 3,6,22564,PACK_(VERP_P)_Location,14
Operator 3,6,22590,M3-01_(FR3_01)_Location,1
Operator 3,6,22592,M3-01_(FR3_01)_Location,1
Operator 3,6,22616,UMC750_(M5-03)_Location,8
Operator 3,6,22618,UMC750_(M5-03)_Location,8
Operator 3,6,22624,M4-01_(FR4_01)_Location,3
Operator 3,6,22685,M4-01_(FR4_01)_Location,3
Operator 3,6,22687,M4-01_(FR4_01)_Location,3
Operator 3,6,22688,PACK_(VERP_P)_Location,14
Operator 3,6,22690,PACK_(VERP_P)_Location,14
Operator 3,6,22692,PACK_(VERP_P)_Location,14
Operator 3,6,22693,CentralBuffer_Location,0
Operator 3,6,22694,M4-01_(FR4_01)_Location,3
Operator 3,6,22695,M4-01_(FR4_01)_Location,3
Operator 3,6,22696,BW_(BKW_01)_Location,13
Operator 3,6,22698,BW_(BKW_01)_Location,13
Operator 3,6,22988,M4-01_(FR4_01)_Location,3
Operator 3,6,22990,M4-01_(FR4_01)_Location,3
Operator 3,6,22991,BW_(BKW_01)_Location,13
Operator 3,6,22992,PACK_(VERP_P)_Location,14
Operator 3,6,22993,PACK_(VERP_P)_Location,14
Operator 3,6,22994,CentralBuffer_Location,0
Operator 3,6,22996,CentralBuffer_Location,0
Operator 3,6,22997,PACK_(VERP_P)_Location,14
Operator 3,6,22999,PACK_(VERP_P)_Location,14
Operator 3,6,23036,UMC750_(M5-03)_Location,8
Operator 3,6,23038,UMC750_(M5-03)_Location,8
Operator 3,6,23039,BW_(BKW_01)_Location,13
Operator 3,6,23040,CentralBuffer_Location,0
Operator 1,4,23521,CentralBuffer_Location,0
Operator 2,5,23521,CentralBuffer_Location,0
Manual worker 1,7,23521,CentralBuffer_Location,0
Manual worker 2,8,23521,CentralBuffer_Location,0
Operator 2,5,23522,BW_(BKW_01)_Location,13
Manual worker 1,7,23522,UMC750_(M5-03)_Location,8
Manual worker 2,8,23522,BW_(BKW_01)_Location,13
Manual worker 1,7,23523,UMC750_(M5-03)_Location,8
Manual worker 2,8,23523,BW_(BKW_01)_Location,13
Operator 2,5,23524,BW_(BKW_01)_Location,13
Manual worker 1,7,23524,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23524,PACK_(VERP_P)_Location,14
Manual worker 1,7,23526,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23527,PACK_(VERP_P)_Location,14
Manual worker 1,7,23527,BW_(BKW_01)_Location,13
Operator 1,4,23551,UMC750_(M5-03)_Location,8
Manual worker 2,8,23557,VF2SS_(M3-03)_Location,5
Operator 2,5,23577,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23579,BW_(BKW_01)_Location,13
Manual worker 1,7,23580,VF2SS_(M3-03)_Location,5
Manual worker 1,7,23581,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23582,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23583,PACK_(VERP_P)_Location,14
Manual worker 2,8,23601,VF2SS_(M3-03)_Location,5
Operator 1,4,23608,UMC750_(M5-03)_Location,8
Operator 1,4,23627,UMC750_(M5-03)_Location,8
Operator 1,4,23628,BW_(BKW_01)_Location,13
Operator 1,4,23630,BW_(BKW_01)_Location,13
Operator 1,4,23631,PACK_(VERP_P)_Location,14
Operator 1,4,23632,BW_(BKW_01)_Location,13
Operator 1,4,23633,BW_(BKW_01)_Location,13
Operator 1,4,23634,CentralBuffer_Location,0
Operator 2,5,23638,M3-01_(FR3_01)_Location,1
Operator 1,4,23672,CentralBuffer_Location,0
Operator 1,4,23673,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,23675,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,23676,M3-01_(FR3_01)_Location,1
Operator 1,4,23676,CentralBuffer_Location,0
Operator 1,4,23677,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,23678,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,23679,CentralBuffer_Location,0
Manual worker 2,8,23849,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23851,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23852,CentralBuffer_Location,0
Manual worker 2,8,23853,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23854,VF2SS_(M3-03)_Location,5
Manual worker 2,8,23855,CentralBuffer_Location,0
Operator 1,4,23878,CentralBuffer_Location,0
Operator 2,5,23890,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23892,PACK_(VERP_P)_Location,14
Manual worker 1,7,23893,CentralBuffer_Location,0
Manual worker 1,7,23894,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23895,M3-01_(FR3_01)_Location,1
Manual worker 1,7,23896,PACK_(VERP_P)_Location,14
Operator 1,4,23934,UMC750_(M5-03)_Location,8
Manual worker 1,7,23936,PACK_(VERP_P)_Location,14
Manual worker 1,7,23937,UMC750_(M5-03)_Location,8
Manual worker 1,7,23938,UMC750_(M5-03)_Location,8
Manual worker 1,7,23939,M3-01_(FR3_01)_Location,1
Operator 2,5,23951,M3-01_(FR3_01)_Location,1
Operator 1,4,23965,UMC750_(M5-03)_Location,8
Operator 1,4,23976,UMC750_(M5-03)_Location,8
Operator 1,4,24000,CentralBuffer_Location,0
Operator 2,5,24000,CentralBuffer_Location,0
Manual worker 1,7,24000,CentralBuffer_Location,0
Operator 3,6,24001,CentralBuffer_Location,0
Operator 3,6,24065,M3-01_(FR3_01)_Location,1
Operator 3,6,24067,M3-01_(FR3_01)_Location,1
Operator 3,6,24077,UMC750_(M5-03)_Location,8
Operator 3,6,24108,UMC750_(M5-03)_Location,8
Operator 3,6,24110,UMC750_(M5-03)_Location,8
Operator 3,6,24111,CentralBuffer_Location,0
Operator 3,6,24112,UMC750_(M5-03)_Location,8
Operator 3,6,24113,UMC750_(M5-03)_Location,8
Operator 3,6,24114,VF2SS_(M3-03)_Location,5
Operator 3,6,24116,VF2SS_(M3-03)_Location,5
Operator 3,6,24156,UMC750_(M5-03)_Location,8
Operator 3,6,24158,UMC750_(M5-03)_Location,8
Operator 3,6,24188,VF2SS_(M3-03)_Location,5
Operator 3,6,24190,VF2SS_(M3-03)_Location,5
Operator 3,6,24191,PACK_(VERP_P)_Location,14
Operator 3,6,24193,PACK_(VERP_P)_Location,14
Operator 3,6,24195,PACK_(VERP_P)_Location,14
Operator 3,6,24213,VF2SS_(M3-03)_Location,5
Operator 3,6,24215,VF2SS_(M3-03)_Location,5
Operator 3,6,24216,PACK_(VERP_P)_Location,14
Operator 3,6,24217,PACK_(VERP_P)_Location,14
Operator 3,6,24218,CentralBuffer_Location,0
Operator 3,6,24220,CentralBuffer_Location,0
Operator 3,6,24221,PACK_(VERP_P)_Location,14
Operator 3,6,24299,PACK_(VERP_P)_Location,14
Operator 3,6,24317,VF2SS_(M3-03)_Location,5
Operator 3,6,24319,VF2SS_(M3-03)_Location,5
Operator 3,6,24320,CentralBuffer_Location,0
Operator 3,6,24321,VF2SS_(M3-03)_Location,5
Operator 3,6,24322,VF2SS_(M3-03)_Location,5
Operator 3,6,24323,CentralBuffer_Location,0
Operator 3,6,24346,CentralBuffer_Location,0
Operator 3,6,24386,UMC750_(M5-03)_Location,8
Operator 3,6,24417,UMC750_(M5-03)_Location,8
Operator 3,6,24419,UMC750_(M5-03)_Location,8
Operator 3,6,24420,CentralBuffer_Location,0
Operator 3,6,24421,UMC750_(M5-03)_Location,8
Operator 3,6,24422,UMC750_(M5-03)_Location,8
Operator 3,6,24423,CentralBuffer_Location,0
Operator 3,6,24425,CentralBuffer_Location,0
Operator 3,6,24462,UMC750_(M5-03)_Location,8
Operator 3,6,27360,CentralBuffer_Location,0
Operator 1,4,27897,CentralBuffer_Location,0
Operator 1,4,27898,PACK_(VERP_P)_Location,14
Operator 2,5,27900,CentralBuffer_Location,0
Operator 1,4,27900,PACK_(VERP_P)_Location,14
Operator 2,5,27901,PACK_(VERP_P)_Location,14
Operator 1,4,27902,PACK_(VERP_P)_Location,14
Operator 2,5,27902,PACK_(VERP_P)_Location,14
Operator 2,5,27903,CentralBuffer_Location,0
Operator 1,4,27935,PACK_(VERP_P)_Location,14
Operator 2,5,27937,CentralBuffer_Location,0
Operator 1,4,27937,PACK_(VERP_P)_Location,14
Operator 2,5,27938,PACK_(VERP_P)_Location,14
Operator 1,4,27939,PACK_(VERP_P)_Location,14
Operator 2,5,27939,PACK_(VERP_P)_Location,14
Operator 2,5,27940,CentralBuffer_Location,0
Operator 1,4,27950,PACK_(VERP_P)_Location,14
Operator 2,5,27959,CentralBuffer_Location,0
Operator 2,5,27960,PACK_(VERP_P)_Location,14
Operator 2,5,27962,PACK_(VERP_P)_Location,14
Operator 2,5,27963,CentralBuffer_Location,0
Operator 2,5,27964,PACK_(VERP_P)_Location,14
Operator 2,5,27965,PACK_(VERP_P)_Location,14
Operator 2,5,27966,CentralBuffer_Location,0
Operator 2,5,28004,CentralBuffer_Location,0
Manual worker 1,7,28010,CentralBuffer_Location,0
Manual worker 1,7,28011,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,28013,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,28014,CentralBuffer_Location,0
Manual worker 1,7,28015,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,28016,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,28017,BW_(BKW_01)_Location,13
Manual worker 1,7,28019,BW_(BKW_01)_Location,13
Manual worker 1,7,28021,BW_(BKW_01)_Location,13
Operator 2,5,28041,UMC750_(M5-03)_Location,8
Manual worker 1,7,28043,BW_(BKW_01)_Location,13
Manual worker 1,7,28044,UMC750_(M5-03)_Location,8
Manual worker 1,7,28045,UMC750_(M5-03)_Location,8
Manual worker 1,7,28046,CentralBuffer_Location,0
Operator 1,4,28061,M3-01_(FR3_01)_Location,1
Manual worker 1,7,28063,CentralBuffer_Location,0
Manual worker 1,7,28064,M3-01_(FR3_01)_Location,1
Manual worker 1,7,28065,M3-01_(FR3_01)_Location,1
Manual worker 1,7,28066,M3-01_(FR3_01)_Location,1
Operator 2,5,28072,UMC750_(M5-03)_Location,8
Operator 1,4,28122,M3-01_(FR3_01)_Location,1
Manual worker 1,7,28261,M3-01_(FR3_01)_Location,1
Manual worker 1,7,28262,BW_(BKW_01)_Location,13
Manual worker 1,7,28264,BW_(BKW_01)_Location,13
Manual worker 2,8,28265,CentralBuffer_Location,0
Manual worker 2,8,28266,M3-01_(FR3_01)_Location,1
Manual worker 2,8,28267,BW_(BKW_01)_Location,13
Manual worker 2,8,28268,BW_(BKW_01)_Location,13
Manual worker 2,8,28269,CentralBuffer_Location,0
Operator 1,4,28298,M3-01_(FR3_01)_Location,1
Operator 2,5,28302,UMC750_(M5-03)_Location,8
Operator 1,4,28320,CentralBuffer_Location,0
Operator 2,5,28320,CentralBuffer_Location,0
Manual worker 1,7,28320,CentralBuffer_Location,0
Operator 3,6,28321,CentralBuffer_Location,0
Operator 3,6,28662,M5-01_(FR5_01)_Location,6
Operator 3,6,28723,M5-01_(FR5_01)_Location,6
Operator 3,6,28725,M5-01_(FR5_01)_Location,6
Operator 3,6,28726,CentralBuffer_Location,0
Operator 3,6,28727,M5-01_(FR5_01)_Location,6
Operator 3,6,28728,M5-01_(FR5_01)_Location,6
Operator 3,6,28729,M3-01_(FR3_01)_Location,1
Operator 3,6,28731,M3-01_(FR3_01)_Location,1
Operator 3,6,28800,CentralBuffer_Location,0
Operator 1,4,29281,CentralBuffer_Location,0
Operator 1,4,29467,M5-01_(FR5_01)_Location,6
Operator 1,4,29604,M5-01_(FR5_01)_Location,6
Operator 2,5,29667,CentralBuffer_Location,0
Operator 2,5,29668,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29670,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29671,CentralBuffer_Location,0
Operator 2,5,29672,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29673,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29674,CentralBuffer_Location,0
Operator 2,5,29702,CentralBuffer_Location,0
Operator 2,5,29703,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29705,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29706,CentralBuffer_Location,0
Operator 2,5,29707,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29708,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,29709,CentralBuffer_Location,0
Operator 1,4,29760,CentralBuffer_Location,0
Operator 3,6,29761,CentralBuffer_Location,0
Operator 3,6,29781,M3-01_(FR3_01)_Location,1
Operator 3,6,29842,M3-01_(FR3_01)_Location,1
Operator 3,6,29844,M3-01_(FR3_01)_Location,1
Operator 3,6,29845,CentralBuffer_Location,0
Operator 3,6,29846,M3-01_(FR3_01)_Location,1
Operator 3,6,29847,M3-01_(FR3_01)_Location,1
Operator 3,6,29848,M3-01_(FR3_01)_Location,1
Operator 3,6,29943,M3-01_(FR3_01)_Location,1
Operator 3,6,29945,M3-01_(FR3_01)_Location,1
Operator 3,6,30174,UMC750_(M5-03)_Location,8
Operator 3,6,30205,UMC750_(M5-03)_Location,8
Operator 3,6,30207,UMC750_(M5-03)_Location,8
Operator 3,6,30208,M3-01_(FR3_01)_Location,1
Operator 3,6,30209,UMC750_(M5-03)_Location,8
Operator 3,6,30210,UMC750_(M5-03)_Location,8
Operator 3,6,30211,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,30213,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,30240,CentralBuffer_Location,0
Operator 1,4,30721,CentralBuffer_Location,0
Operator 2,5,30721,CentralBuffer_Location,0
Operator 1,4,30722,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30724,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30800,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30802,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30803,CentralBuffer_Location,0
Operator 1,4,30804,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30805,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30806,PACK_(VERP_P)_Location,14
Operator 1,4,30808,PACK_(VERP_P)_Location,14
Operator 1,4,30810,PACK_(VERP_P)_Location,14
Operator 2,5,30842,UMC750_(M5-03)_Location,8
Operator 1,4,30842,PACK_(VERP_P)_Location,14
Operator 1,4,30843,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30845,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30846,PACK_(VERP_P)_Location,14
Operator 1,4,30847,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30848,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,30849,CentralBuffer_Location,0
Operator 1,4,30869,CentralBuffer_Location,0
Operator 2,5,30900,UMC750_(M5-03)_Location,8
Operator 2,5,30901,PACK_(VERP_P)_Location,14
Operator 2,5,30903,PACK_(VERP_P)_Location,14
Operator 2,5,30904,CentralBuffer_Location,0
Operator 2,5,30905,PACK_(VERP_P)_Location,14
Operator 2,5,30906,PACK_(VERP_P)_Location,14
Operator 2,5,30907,CentralBuffer_Location,0
Operator 1,4,30963,M3-01_(FR3_01)_Location,1
Operator 2,5,30965,CentralBuffer_Location,0
Operator 2,5,30966,M3-01_(FR3_01)_Location,1
Operator 2,5,30967,M3-01_(FR3_01)_Location,1
Operator 2,5,30968,M3-01_(FR3_01)_Location,1
Operator 1,4,31024,M3-01_(FR3_01)_Location,1
Operator 2,5,31112,M3-01_(FR3_01)_Location,1
Manual worker 1,7,31120,CentralBuffer_Location,0
Manual worker 1,7,31121,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,31123,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,31124,M3-01_(FR3_01)_Location,1
Manual worker 1,7,31125,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,31126,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Manual worker 1,7,31127,PACK_(VERP_P)_Location,14
Manual worker 1,7,31129,PACK_(VERP_P)_Location,14
Manual worker 1,7,31131,PACK_(VERP_P)_Location,14
Operator 1,4,31200,CentralBuffer_Location,0
Operator 2,5,31200,CentralBuffer_Location,0
Manual worker 1,7,31200,CentralBuffer_Location,0
Operator 3,6,31201,CentralBuffer_Location,0
Operator 3,6,31404,M4-01_(FR4_01)_Location,3
Operator 3,6,31465,M4-01_(FR4_01)_Location,3
Operator 3,6,31467,M4-01_(FR4_01)_Location,3
Operator 3,6,31534,M3-01_(FR3_01)_Location,1
Operator 3,6,31536,M3-01_(FR3_01)_Location,1
Operator 3,6,31537,CentralBuffer_Location,0
Operator 3,6,31538,M4-01_(FR4_01)_Location,3
Operator 3,6,31539,M4-01_(FR4_01)_Location,3
Operator 3,6,31540,M3-01_(FR3_01)_Location,1
Operator 3,6,31542,M3-01_(FR3_01)_Location,1
Operator 3,6,31556,M4-01_(FR4_01)_Location,3
Operator 3,6,31558,M4-01_(FR4_01)_Location,3
Operator 3,6,31680,CentralBuffer_Location,0
Operator 1,4,32161,CentralBuffer_Location,0
Operator 2,5,32161,CentralBuffer_Location,0
Operator 1,4,32162,PACK_(VERP_P)_Location,14
Manual worker 1,7,32163,CentralBuffer_Location,0
Operator 1,4,32164,PACK_(VERP_P)_Location,14
Operator 1,4,32165,CentralBuffer_Location,0
Operator 1,4,32166,PACK_(VERP_P)_Location,14
Operator 1,4,32167,PACK_(VERP_P)_Location,14
Operator 1,4,32168,CentralBuffer_Location,0
Manual worker 1,7,32177,M4-01_(FR4_01)_Location,3
Operator 1,4,32179,CentralBuffer_Location,0
Operator 1,4,32180,M4-01_(FR4_01)_Location,3
Operator 1,4,32181,M4-01_(FR4_01)_Location,3
Operator 1,4,32182,BW_(BKW_01)_Location,13
Operator 1,4,32184,BW_(BKW_01)_Location,13
Operator 1,4,32186,BW_(BKW_01)_Location,13
Operator 2,5,32187,UMC750_(M5-03)_Location,8
Operator 1,4,32189,BW_(BKW_01)_Location,13
Operator 1,4,32190,UMC750_(M5-03)_Location,8
Operator 1,4,32191,UMC750_(M5-03)_Location,8
Operator 1,4,32192,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,32194,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,32196,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 2,5,32218,UMC750_(M5-03)_Location,8
Manual worker 1,7,32238,M4-01_(FR4_01)_Location,3
Manual worker 1,7,32252,M4-01_(FR4_01)_Location,3
Operator 2,5,32309,UMC750_(M5-03)_Location,8
Operator 1,4,32506,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,32507,BW_(BKW_01)_Location,13
Operator 1,4,32509,BW_(BKW_01)_Location,13
Manual worker 1,7,32510,M4-01_(FR4_01)_Location,3
Operator 1,4,32510,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 1,4,32511,BW_(BKW_01)_Location,13
Operator 2,5,32512,UMC750_(M5-03)_Location,8
Operator 1,4,32512,BW_(BKW_01)_Location,13
Operator 2,5,32513,CentralBuffer_Location,0
Operator 1,4,32513,PACK_(VERP_P)_Location,14
Operator 2,5,32514,M4-01_(FR4_01)_Location,3
Operator 1,4,32515,PACK_(VERP_P)_Location,14
Operator 2,5,32515,M4-01_(FR4_01)_Location,3
Operator 2,5,32516,BW_(BKW_01)_Location,13
Operator 1,4,32517,PACK_(VERP_P)_Location,14
Operator 2,5,32518,BW_(BKW_01)_Location,13
Operator 2,5,32520,BW_(BKW_01)_Location,13
Manual worker 1,7,32571,M4-01_(FR4_01)_Location,3
Manual worker 1,7,32581,M4-01_(FR4_01)_Location,3
Operator 1,4,32581,PACK_(VERP_P)_Location,14
Operator 1,4,32583,PACK_(VERP_P)_Location,14
Operator 1,4,32584,PACK_(VERP_P)_Location,14
Operator 1,4,32585,CentralBuffer_Location,0
Operator 2,5,32640,CentralBuffer_Location,0
Manual worker 1,7,32640,CentralBuffer_Location,0
Operator 3,6,32732,CentralBuffer_Location,0
Operator 3,6,32822,UMC750_(M5-03)_Location,8
Operator 3,6,32853,UMC750_(M5-03)_Location,8
Operator 3,6,32855,UMC750_(M5-03)_Location,8
Operator 3,6,32864,M4-01_(FR4_01)_Location,3
Operator 3,6,32925,M4-01_(FR4_01)_Location,3
Operator 3,6,32927,M4-01_(FR4_01)_Location,3
Operator 3,6,32928,BW_(BKW_01)_Location,13
Operator 3,6,32930,BW_(BKW_01)_Location,13
Operator 3,6,32931,CentralBuffer_Location,0
Operator 3,6,32932,UMC750_(M5-03)_Location,8
Operator 3,6,32933,UMC750_(M5-03)_Location,8
Operator 3,6,32934,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,32936,OUT - Outsourced activity_(OUT - Outsourced)_Location,15
Operator 3,6,32987,UMC750_(M5-03)_Location,8
