OperationID,Name,ProcessTime
377,BW - Benchwork _ Hinge block fixed LM_[4022-637-29391],0
378,Packaging _ Hinge block fixed LM_[4022-637-29391],0
379,Picking _ Interface hinge block fixed RF_[4022-637-45782],0
380,Milling _ Interface hinge block fixed RF_[4022-637-45782],0
381,BW - Benchwork _ Interface hinge block fixed RF_[4022-637-45782],0
382,Nickel platin_ Interface hinge block fixed RF_[4022-637-45782],0
383,Packaging _ Interface hinge block fixed RF_[4022-637-45782],0
384,Material prep _ IH HINGE BRACKET TOP HINGE_[4022-637-68442],0
385,Milling _ IH HINGE BRACKET TOP HINGE_[4022-637-68442],0
386,BW - Benchwork _ IH HINGE BRACKET TOP HINGE_[4022-637-68442],0
387,Packaging _ IH HINGE BRACKET TOP HINGE_[4022-637-68442],0
388,Material prep _ YS gripper detect mirro block_[4022-639-54042],0
389,Milling _ YS gripper detect mirro block_[4022-639-54042],0
390,BW - Benchwork _ YS gripper detect mirro block_[4022-639-54042],0
391,Packaging _ YS gripper detect mirro block_[4022-639-54042],0
392,Picking _ Support beam LM_[4022-642-33571],0
393,Milling _ Support beam LM_[4022-642-33571],0
394,BW - Benchwork _ Support beam LM_[4022-642-33571],0
395,Nickel platin_ Support beam LM_[4022-642-33571],0
396,Packaging _ Support beam LM_[4022-642-33571],0
397,Material prep _ NXE wsmr 2 Fan guide rail_[4022-646-17071],0
398,Milling _ NXE wsmr 2 Fan guide rail_[4022-646-17071],0
399,BW - Benchwork _ NXE wsmr 2 Fan guide rail_[4022-646-17071],0
400,Packaging _ NXE wsmr 2 Fan guide rail_[4022-646-17071],0
401,Material prep _ Divider plate 6HE Special_[4022-646-17131],0
402,Milling _ Divider plate 6HE Special_[4022-646-17131],0
403,BW - Benchwork _ Divider plate 6HE Special_[4022-646-17131],0
404,Packaging _ Divider plate 6HE Special_[4022-646-17131],0
405,Material prep _ NXT WS MK41 DC TEMP CONN PLATE_[4022-651-14271],0
406,Milling _ NXT WS MK41 DC TEMP CONN PLATE_[4022-651-14271],0
407,BW - Benchwork _ NXT WS MK41 DC TEMP CONN PLATE_[4022-651-14271],0
408,Packaging _ NXT WS MK41 DC TEMP CONN PLATE_[4022-651-14271],0
409,Cleanin_ NXT WS MK41 DC TEMP CONN PLATE_[4022-651-14271],0
410,Material prep _ Gpas preamp CB Box + cover assy_[4022-651-55002A],0
411,Milling _ Gpas preamp CB Box + cover assy_[4022-651-55002A],0
412,BW - Benchwork _ Gpas preamp CB Box + cover assy_[4022-651-55002A],0
413,Packaging _ Gpas preamp CB Box + cover assy_[4022-651-55002A],0
414,Material prep _ Pipe clamp exhaust FW 1980_[4022-656-73531],0
415,Milling _ Pipe clamp exhaust FW 1980_[4022-656-73531],0
416,BW - Benchwork _ Pipe clamp exhaust FW 1980_[4022-656-73531],0
417,Packaging _ Pipe clamp exhaust FW 1980_[4022-656-73531],0
418,Material prep _ Non loosable block M4_[4022-656-75183],0
419,Milling _ Non loosable block M4_[4022-656-75183],0
420,BW - Benchwork _ Non loosable block M4_[4022-656-75183],0
421,Packaging _ Non loosable block M4_[4022-656-75183],0
422,Material prep _ Non loosable block M5_[4022-656-75212],0
423,Milling _ Non loosable block M5_[4022-656-75212],0
424,BW - Benchwork _ Non loosable block M5_[4022-656-75212],0
425,Packaging _ Non loosable block M5_[4022-656-75212],0
426,Material prep _ Exhaust fw bridge 1980_[4022-656-92231],0
427,Milling _ Exhaust fw bridge 1980_[4022-656-92231],0
428,Anodisin_ Exhaust fw bridge 1980_[4022-656-92231],0
