OperationID,Name,ProcessTime,Predecessor
279,Milling (FR4-01)_[4022-455-099953]  post 5,0.06666666666666667,Material prep (ZGN_01)_[4022-455-099953]  post 5
280,Milling (FR4-01)_[4022-455-099953]  post 5_2,0.03333333333333333,Milling (FR4-01)_[4022-455-099953]  post 5
281,BW - Benchwork (BKW_01)_[4022-455-099953]  post 5,0.03333333333333333,Milling (FR4-01)_[4022-455-099953]  post 5_2
282,Packaging (VERP_P)_[4022-455-099953]  post 5,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-455-099953]  post 5
283,Material prep (ZGN_01)_[4022-455-09997-3]  post 7,0.016666666666666666,{}
284,Milling (FR4-01)_[4022-455-09997-3]  post 7,0.1,Material prep (ZGN_01)_[4022-455-09997-3]  post 7
285,Milling (FR3_01)_[4022-455-09997-3]  post 7,0.016666666666666666,Milling (FR4-01)_[4022-455-09997-3]  post 7
286,Packaging (VERP_P)_[4022-455-09997-3]  post 7,0.016666666666666666,Milling (FR3_01)_[4022-455-09997-3]  post 7
287,Material prep (ZGN_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK,0.016666666666666666,{}
288,Milling (FR3_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK,0.016666666666666666,Material prep (ZGN_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK
289,Milling (FR5_02)_[4022-456-08803]  LENSGAS INTERFACE BLOCK,0.3333333333333333,Milling (FR3_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK
290,Milling (FR3_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK_2,0.08333333333333333,Milling (FR5_02)_[4022-456-08803]  LENSGAS INTERFACE BLOCK
291,BW - Benchwork (BKW_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK,0.016666666666666666,Milling (FR3_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK_2
292,Packaging (VERP_P)_[4022-456-08803]  LENSGAS INTERFACE BLOCK,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-456-08803]  LENSGAS INTERFACE BLOCK
293,Material prep (ZGN_01)_[4022-470-85441]  1/2TE Compens Guide 160mm,0.016666666666666666,{}
294,Milling (FR4-02)_[4022-470-85441]  1/2TE Compens Guide 160mm,0.16666666666666666,Material prep (ZGN_01)_[4022-470-85441]  1/2TE Compens Guide 160mm
295,Milling (FR4-01)_[4022-470-85441]  1/2TE Compens Guide 160mm,0.25,Milling (FR4-02)_[4022-470-85441]  1/2TE Compens Guide 160mm
296,BW - Benchwork (BKW_01)_[4022-470-85441]  1/2TE Compens Guide 160mm,0.016666666666666666,Milling (FR4-01)_[4022-470-85441]  1/2TE Compens Guide 160mm
297,Packaging (VERP_P)_[4022-470-85441]  1/2TE Compens Guide 160mm,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-470-85441]  1/2TE Compens Guide 160mm
298,Material prep (ZGN_01)_[4022-481-55761]  Temp Sensor Block,0.016666666666666666,{}
299,Milling (FR5_01)_[4022-481-55761]  Temp Sensor Block,0.2,Material prep (ZGN_01)_[4022-481-55761]  Temp Sensor Block
300,Milling (FR3_01)_[4022-481-55761]  Temp Sensor Block,0.05,Milling (FR5_01)_[4022-481-55761]  Temp Sensor Block
301,BW - Benchwork (BKW_01)_[4022-481-55761]  Temp Sensor Block,0.016666666666666666,Milling (FR3_01)_[4022-481-55761]  Temp Sensor Block
302,Anodising_[4022-481-55761]  Temp Sensor Block,37.5,BW - Benchwork (BKW_01)_[4022-481-55761]  Temp Sensor Block
303,Packaging (VERP_P)_[4022-481-55761]  Temp Sensor Block,0.016666666666666666,Anodising_[4022-481-55761]  Temp Sensor Block
304,Material prep (ZGN_01)_[4022-481-65971/20]  UPPER CABLE CLAMP,0.016666666666666666,{}
305,Milling (FR4-01)_[4022-481-65971/20]  UPPER CABLE CLAMP,0.2833333333333333,Material prep (ZGN_01)_[4022-481-65971/20]  UPPER CABLE CLAMP
306,Milling (FR4-01)_[4022-481-65971/20]  UPPER CABLE CLAMP_2,0.11666666666666667,Milling (FR4-01)_[4022-481-65971/20]  UPPER CABLE CLAMP
307,BW - Benchwork (BKW_01)_[4022-481-65971/20]  UPPER CABLE CLAMP,0.06666666666666667,Milling (FR4-01)_[4022-481-65971/20]  UPPER CABLE CLAMP_2
308,Anodising_[4022-481-65971/20]  UPPER CABLE CLAMP,37.5,BW - Benchwork (BKW_01)_[4022-481-65971/20]  UPPER CABLE CLAMP
309,Packaging (VERP_P)_[4022-481-65971/20]  UPPER CABLE CLAMP,0.016666666666666666,Anodising_[4022-481-65971/20]  UPPER CABLE CLAMP
310,Material prep (ZGN_01)_[4022-484-40921]  Al fcp switch holder,0.016666666666666666,{}
311,Milling (FR5_01)_[4022-484-40921]  Al fcp switch holder,0.3333333333333333,Material prep (ZGN_01)_[4022-484-40921]  Al fcp switch holder
312,Milling (FR3_01)_[4022-484-40921]  Al fcp switch holder,0.08333333333333333,Milling (FR5_01)_[4022-484-40921]  Al fcp switch holder
313,BW - Benchwork (BKW_01)_[4022-484-40921]  Al fcp switch holder,0.06666666666666667,Milling (FR3_01)_[4022-484-40921]  Al fcp switch holder
314,Anodising_[4022-484-40921]  Al fcp switch holder,37.5,BW - Benchwork (BKW_01)_[4022-484-40921]  Al fcp switch holder
315,Packaging (VERP_P)_[4022-484-40921]  Al fcp switch holder,0.016666666666666666,Anodising_[4022-484-40921]  Al fcp switch holder
316,Material prep (ZGN_01)_[4022-486-33041]  Connector Block,0.016666666666666666,{}
317,Milling (FR3_01)_[4022-486-33041]  Connector Block,0.016666666666666666,Material prep (ZGN_01)_[4022-486-33041]  Connector Block
318,Milling (FR4-01)_[4022-486-33041]  Connector Block,0.15,Milling (FR3_01)_[4022-486-33041]  Connector Block
319,Milling (FR3_01)_[4022-486-33041]  Connector Block_2,0.03333333333333333,Milling (FR4-01)_[4022-486-33041]  Connector Block
320,BW - Benchwork (BKW_01)_[4022-486-33041]  Connector Block,0.05,Milling (FR3_01)_[4022-486-33041]  Connector Block_2
321,Packaging (VERP_P)_[4022-486-33041]  Connector Block,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-486-33041]  Connector Block
322,Material prep (ZGN_01)_[4022-486-73851/40]  Cable Clamp Base (M5),0.016666666666666666,{}
323,Milling (FR5_01)_[4022-486-73851/40]  Cable Clamp Base (M5),0.3833333333333333,Material prep (ZGN_01)_[4022-486-73851/40]  Cable Clamp Base (M5)
324,Milling (FR5_02)_[4022-486-73851/40]  Cable Clamp Base (M5),0.11666666666666667,Milling (FR5_01)_[4022-486-73851/40]  Cable Clamp Base (M5)
325,BW - Benchwork (BKW_01)_[4022-486-73851/40]  Cable Clamp Base (M5),0.08333333333333333,Milling (FR5_02)_[4022-486-73851/40]  Cable Clamp Base (M5)
326,Anodising_[4022-486-73851/40]  Cable Clamp Base (M5),37.5,BW - Benchwork (BKW_01)_[4022-486-73851/40]  Cable Clamp Base (M5)
327,Packaging (VERP_P)_[4022-486-73851/40]  Cable Clamp Base (M5),0.016666666666666666,Anodising_[4022-486-73851/40]  Cable Clamp Base (M5)
328,Material prep (ZGN_01)_[4022-510-76650P19]  Block POS. 19,0.016666666666666666,{}
329,Milling (FR5_01)_[4022-510-76650P19]  Block POS. 19,0.16666666666666666,Material prep (ZGN_01)_[4022-510-76650P19]  Block POS. 19
330,Milling (FR3_01)_[4022-510-76650P19]  Block POS. 19,0.05,Milling (FR5_01)_[4022-510-76650P19]  Block POS. 19
331,Packaging (VERP_P)_[4022-510-76650P19]  Block POS. 19,0.016666666666666666,Milling (FR3_01)_[4022-510-76650P19]  Block POS. 19
332,Material prep (ZGN_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover,0.016666666666666666,{}
333,Milling (FR5_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover,0.48333333333333334,Material prep (ZGN_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover
334,Milling (FR5_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover_2,0.43333333333333335,Milling (FR5_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover
335,BW - Benchwork (BKW_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover,0.05,Milling (FR5_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover_2
336,Packaging (VERP_P)_[4022-621-9185]  Ynozzle Ducting V2 Cover,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-621-9185]  Ynozzle Ducting V2 Cover
337,Material prep (ZGN_01)_[4022-630-67632]  HINGE BLOCK BACK,0.016666666666666666,{}
338,Milling (FR5_01)_[4022-630-67632]  HINGE BLOCK BACK,0.4166666666666667,Material prep (ZGN_01)_[4022-630-67632]  HINGE BLOCK BACK
339,Milling (FR5_01)_[4022-630-67632]  HINGE BLOCK BACK_2,0.08333333333333333,Milling (FR5_01)_[4022-630-67632]  HINGE BLOCK BACK
340,BW - Benchwork (BKW_01)_[4022-630-67632]  HINGE BLOCK BACK,0.05,Milling (FR5_01)_[4022-630-67632]  HINGE BLOCK BACK_2
341,Packaging (VERP_P)_[4022-630-67632]  HINGE BLOCK BACK,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-630-67632]  HINGE BLOCK BACK
342,Material prep (ZGN_01)_[4022-631-2166-Pos4]  Pos 4,0.016666666666666666,{}
343,Milling (FR5_02)_[4022-631-2166-Pos4]  Pos 4,0.31666666666666665,Material prep (ZGN_01)_[4022-631-2166-Pos4]  Pos 4
344,Milling (FR3_02)_[4022-631-2166-Pos4]  Pos 4,0.08333333333333333,Milling (FR5_02)_[4022-631-2166-Pos4]  Pos 4
345,BW - Benchwork (BKW_01)_[4022-631-2166-Pos4]  Pos 4,0.016666666666666666,Milling (FR3_02)_[4022-631-2166-Pos4]  Pos 4
346,Packaging (VERP_P)_[4022-631-2166-Pos4]  Pos 4,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-2166-Pos4]  Pos 4
347,Material prep (ZGN_01)_[4022-631-42881]  Interface y-equilizer 2,0.016666666666666666,{}
348,Milling (FR5_01)_[4022-631-42881]  Interface y-equilizer 2,0.43333333333333335,Material prep (ZGN_01)_[4022-631-42881]  Interface y-equilizer 2
349,Milling (FR3_01)_[4022-631-42881]  Interface y-equilizer 2,0.08333333333333333,Milling (FR5_01)_[4022-631-42881]  Interface y-equilizer 2
350,BW - Benchwork (BKW_01)_[4022-631-42881]  Interface y-equilizer 2,0.05,Milling (FR3_01)_[4022-631-42881]  Interface y-equilizer 2
351,Packaging (VERP_P)_[4022-631-42881]  Interface y-equilizer 2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-42881]  Interface y-equilizer 2
352,Material prep (ZGN_01)_[4022-631-47801]  Interface (FIXED),0.016666666666666666,{}
353,Milling (FR5_02)_[4022-631-47801]  Interface (FIXED),0.5,Material prep (ZGN_01)_[4022-631-47801]  Interface (FIXED)
354,Milling (FR5_02)_[4022-631-47801]  Interface (FIXED)_2,0.11666666666666667,Milling (FR5_02)_[4022-631-47801]  Interface (FIXED)
355,BW - Benchwork (BKW_01)_[4022-631-47801]  Interface (FIXED),0.05,Milling (FR5_02)_[4022-631-47801]  Interface (FIXED)_2
356,Packaging (VERP_P)_[4022-631-47801]  Interface (FIXED),0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-47801]  Interface (FIXED)
357,Material prep (ZGN_01)_[4022-631-54801]  INTERFACE (ADJUSTABLE),0.016666666666666666,{}
358,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE),0.8333333333333334,Material prep (ZGN_01)_[4022-631-54801]  INTERFACE (ADJUSTABLE)
359,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE)_2,0.25,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE)
360,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE)_3,0.03333333333333333,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE)_2
361,BW - Benchwork (BKW_01)_[4022-631-54801]  INTERFACE (ADJUSTABLE),0.05,Milling (FR5_02)_[4022-631-54801]  INTERFACE (ADJUSTABLE)_3
362,Packaging (VERP_P)_[4022-631-54801]  INTERFACE (ADJUSTABLE),0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-54801]  INTERFACE (ADJUSTABLE)
363,Material prep (ZGN_01)_[4022-631-75141]  Hinge block back lm2,0.016666666666666666,{}
364,Milling (FR4-01)_[4022-631-75141]  Hinge block back lm2,0.25,Material prep (ZGN_01)_[4022-631-75141]  Hinge block back lm2
365,Milling (FR4-01)_[4022-631-75141]  Hinge block back lm2_2,0.08333333333333333,Milling (FR4-01)_[4022-631-75141]  Hinge block back lm2
366,BW - Benchwork (BKW_01)_[4022-631-75141]  Hinge block back lm2,0.03333333333333333,Milling (FR4-01)_[4022-631-75141]  Hinge block back lm2_2
367,Packaging (VERP_P)_[4022-631-75141]  Hinge block back lm2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-75141]  Hinge block back lm2
368,Material prep (ZGN_01)_[4022-631-80291]  Hinge block LR,0.016666666666666666,{}
369,Milling (FR5_02)_[4022-631-80291]  Hinge block LR,0.4166666666666667,Material prep (ZGN_01)_[4022-631-80291]  Hinge block LR
370,Milling (FR4-02)_[4022-631-80291]  Hinge block LR,0.16666666666666666,Milling (FR5_02)_[4022-631-80291]  Hinge block LR
371,BW - Benchwork (BKW_01)_[4022-631-80291]  Hinge block LR,0.05,Milling (FR4-02)_[4022-631-80291]  Hinge block LR
372,Packaging (VERP_P)_[4022-631-80291]  Hinge block LR,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-80291]  Hinge block LR
373,Material prep (ZGN_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.016666666666666666,{}
374,Milling (FR5_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.4166666666666667,Material prep (ZGN_01)_[4022-631-80301]  Hinge Block LR2 (fixed)
375,Milling (FR3_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.1,Milling (FR5_01)_[4022-631-80301]  Hinge Block LR2 (fixed)
376,BW - Benchwork (BKW_01)_[4022-631-80301]  Hinge Block LR2 (fixed),0.05,Milling (FR3_01)_[4022-631-80301]  Hinge Block LR2 (fixed)
377,Packaging (VERP_P)_[4022-631-80301]  Hinge Block LR2 (fixed),0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-80301]  Hinge Block LR2 (fixed)
378,Material prep (ZGN_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.016666666666666666,{}
379,Milling (FR4-01)_[4022-631-80961]  Hinge block (fixed) rm2,0.5,Material prep (ZGN_01)_[4022-631-80961]  Hinge block (fixed) rm2
380,Milling (FR3_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.25,Milling (FR4-01)_[4022-631-80961]  Hinge block (fixed) rm2
381,BW - Benchwork (BKW_01)_[4022-631-80961]  Hinge block (fixed) rm2,0.08333333333333333,Milling (FR3_01)_[4022-631-80961]  Hinge block (fixed) rm2
382,Packaging (VERP_P)_[4022-631-80961]  Hinge block (fixed) rm2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-80961]  Hinge block (fixed) rm2
383,Material prep (ZGN_01)_[4022-631-89301]  Hinge Block LM2,0.016666666666666666,{}
384,Milling (FR5_01)_[4022-631-89301]  Hinge Block LM2,0.4166666666666667,Material prep (ZGN_01)_[4022-631-89301]  Hinge Block LM2
385,Milling (FR5_02)_[4022-631-89301]  Hinge Block LM2,0.08333333333333333,Milling (FR5_01)_[4022-631-89301]  Hinge Block LM2
386,BW - Benchwork (BKW_01)_[4022-631-89301]  Hinge Block LM2,0.05,Milling (FR5_02)_[4022-631-89301]  Hinge Block LM2
387,Packaging (VERP_P)_[4022-631-89301]  Hinge Block LM2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-89301]  Hinge Block LM2
388,Material prep (ZGN_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.016666666666666666,{}
389,Milling (FR5_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.5,Material prep (ZGN_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2
390,Milling (FR3_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.08333333333333333,Milling (FR5_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2
391,BW - Benchwork (BKW_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.05,Milling (FR3_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2
392,Packaging (VERP_P)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-89311]  HINGE BLOCK (FIXED) LM2
393,Material prep (ZGN_01)_[4022-631-97451]  Hinge Block Back LM2,0.016666666666666666,{}
394,Milling (FR4-01)_[4022-631-97451]  Hinge Block Back LM2,0.2,Material prep (ZGN_01)_[4022-631-97451]  Hinge Block Back LM2
395,Milling (FR4-01)_[4022-631-97451]  Hinge Block Back LM2_2,0.05,Milling (FR4-01)_[4022-631-97451]  Hinge Block Back LM2
396,BW - Benchwork (BKW_01)_[4022-631-97451]  Hinge Block Back LM2,0.016666666666666666,Milling (FR4-01)_[4022-631-97451]  Hinge Block Back LM2_2
397,Packaging (VERP_P)_[4022-631-97451]  Hinge Block Back LM2,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-97451]  Hinge Block Back LM2
398,Material prep (ZGN_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.016666666666666666,{}
399,Milling (FR5_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.6333333333333333,Material prep (ZGN_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK
400,Milling (FR3_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.08333333333333333,Milling (FR5_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK
401,BW - Benchwork (BKW_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.08333333333333333,Milling (FR3_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK
402,Packaging (VERP_P)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-631-99701]  LCW ABS PRES SENS CONN BLOCK
403,Material prep (ZGN_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.016666666666666666,{}
404,Milling (FR4-01)_[4022-635-17942]  CA MOUNTING BLOCK,0.13333333333333333,Material prep (ZGN_01)_[4022-635-17942]  CA MOUNTING BLOCK
405,Milling (FR3_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.05,Milling (FR4-01)_[4022-635-17942]  CA MOUNTING BLOCK
406,BW - Benchwork (BKW_01)_[4022-635-17942]  CA MOUNTING BLOCK,0.016666666666666666,Milling (FR3_01)_[4022-635-17942]  CA MOUNTING BLOCK
407,Packaging (VERP_P)_[4022-635-17942]  CA MOUNTING BLOCK,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-635-17942]  CA MOUNTING BLOCK
408,Material prep (ZGN_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.03333333333333333,{}
409,Milling (FR3_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.2,Material prep (ZGN_01)_[4022-635-68104]  IH serv mech hinge bracket low
410,Milling (FR5_02)_[4022-635-68104]  IH serv mech hinge bracket low,2.0,Milling (FR3_01)_[4022-635-68104]  IH serv mech hinge bracket low
411,Milling (FR5_02)_[4022-635-68104]  IH serv mech hinge bracket low_2,1.0,Milling (FR5_02)_[4022-635-68104]  IH serv mech hinge bracket low
412,BW - Benchwork (BKW_01)_[4022-635-68104]  IH serv mech hinge bracket low,0.16666666666666666,Milling (FR5_02)_[4022-635-68104]  IH serv mech hinge bracket low_2
413,Packaging (VERP_P)_[4022-635-68104]  IH serv mech hinge bracket low,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-635-68104]  IH serv mech hinge bracket low
414,Material prep (ZGN_01)_[4022-635-87282]  LOCKING PLATE,0.016666666666666666,{}
415,Milling (FR4-02)_[4022-635-87282]  LOCKING PLATE,0.06666666666666667,Material prep (ZGN_01)_[4022-635-87282]  LOCKING PLATE
416,Milling (FR3_02)_[4022-635-87282]  LOCKING PLATE,0.016666666666666666,Milling (FR4-02)_[4022-635-87282]  LOCKING PLATE
417,BW - Benchwork (BKW_01)_[4022-635-87282]  LOCKING PLATE,0.016666666666666666,Milling (FR3_02)_[4022-635-87282]  LOCKING PLATE
418,Nickel plating_[4022-635-87282]  LOCKING PLATE,75.0,BW - Benchwork (BKW_01)_[4022-635-87282]  LOCKING PLATE
419,BW - Benchwork (BKW_01)_[4022-635-87282]  LOCKING PLATE_2,0.05,Nickel plating_[4022-635-87282]  LOCKING PLATE
420,Cleaning_[4022-635-87282]  LOCKING PLATE,37.5,BW - Benchwork (BKW_01)_[4022-635-87282]  LOCKING PLATE_2
421,Packaging (VERP_P)_[4022-635-87282]  LOCKING PLATE,0.016666666666666666,Cleaning_[4022-635-87282]  LOCKING PLATE
422,Material prep (ZGN_01)_[4022-635-87291]  HANDLE,0.016666666666666666,{}
423,Milling (FR4-01)_[4022-635-87291]  HANDLE,0.13333333333333333,Material prep (ZGN_01)_[4022-635-87291]  HANDLE
424,Milling (FR3_01)_[4022-635-87291]  HANDLE,0.016666666666666666,Milling (FR4-01)_[4022-635-87291]  HANDLE
425,BW - Benchwork (BKW_01)_[4022-635-87291]  HANDLE,0.016666666666666666,Milling (FR3_01)_[4022-635-87291]  HANDLE
426,Packaging (VERP_P)_[4022-635-87291]  HANDLE,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-635-87291]  HANDLE
427,Material prep (ZGN_02)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.016666666666666666,{}
428,Milling (FR5_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,1.0,Material prep (ZGN_02)_[4022-635-99171]  Hinge block fixed 7c-e rr
429,Milling (FR3_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.08333333333333333,Milling (FR5_01)_[4022-635-99171]  Hinge block fixed 7c-e rr
430,BW - Benchwork (BKW_01)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.08333333333333333,Milling (FR3_01)_[4022-635-99171]  Hinge block fixed 7c-e rr
431,Packaging (VERP_P)_[4022-635-99171]  Hinge block fixed 7c-e rr,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-635-99171]  Hinge block fixed 7c-e rr
432,Material prep (ZGN_01)_[4022-637-11821]  HINGE BLOCK LF,0.016666666666666666,{}
433,Milling (FR5_01)_[4022-637-11821]  HINGE BLOCK LF,0.3333333333333333,Material prep (ZGN_01)_[4022-637-11821]  HINGE BLOCK LF
434,Milling (FR3_01)_[4022-637-11821]  HINGE BLOCK LF,0.11666666666666667,Milling (FR5_01)_[4022-637-11821]  HINGE BLOCK LF
435,BW - Benchwork (BKW_01)_[4022-637-11821]  HINGE BLOCK LF,0.05,Milling (FR3_01)_[4022-637-11821]  HINGE BLOCK LF
436,Packaging (VERP_P)_[4022-637-11821]  HINGE BLOCK LF,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-11821]  HINGE BLOCK LF
437,Material prep (ZGN_01)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.016666666666666666,{}
438,Milling (FR5_02)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.5,Material prep (ZGN_01)_[4022-637-24142]  HINGE BLOCK FIXED RF
439,Milling (FR4-02)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.16666666666666666,Milling (FR5_02)_[4022-637-24142]  HINGE BLOCK FIXED RF
440,BW - Benchwork (BKW_01)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.05,Milling (FR4-02)_[4022-637-24142]  HINGE BLOCK FIXED RF
441,Packaging (VERP_P)_[4022-637-24142]  HINGE BLOCK FIXED RF,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-24142]  HINGE BLOCK FIXED RF
442,Material prep (ZGN_01)_[4022-637-24191]  HINGE BLOCK RF,0.016666666666666666,{}
443,Milling (FR5_01)_[4022-637-24191]  HINGE BLOCK RF,0.4166666666666667,Material prep (ZGN_01)_[4022-637-24191]  HINGE BLOCK RF
444,Milling (FR5_01)_[4022-637-24191]  HINGE BLOCK RF_2,0.1,Milling (FR5_01)_[4022-637-24191]  HINGE BLOCK RF
445,BW - Benchwork (BKW_01)_[4022-637-24191]  HINGE BLOCK RF,0.03333333333333333,Milling (FR5_01)_[4022-637-24191]  HINGE BLOCK RF_2
446,Packaging (VERP_P)_[4022-637-24191]  HINGE BLOCK RF,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-24191]  HINGE BLOCK RF
447,Material prep (ZGN_01)_[4022-637-29291]  Hinge Block rm,0.016666666666666666,{}
448,Milling (FR4-02)_[4022-637-29291]  Hinge Block rm,0.25,Material prep (ZGN_01)_[4022-637-29291]  Hinge Block rm
449,Milling (FR3_01)_[4022-637-29291]  Hinge Block rm,0.11666666666666667,Milling (FR4-02)_[4022-637-29291]  Hinge Block rm
450,BW - Benchwork (BKW_01)_[4022-637-29291]  Hinge Block rm,0.06666666666666667,Milling (FR3_01)_[4022-637-29291]  Hinge Block rm
451,Packaging (VERP_P)_[4022-637-29291]  Hinge Block rm,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-29291]  Hinge Block rm
452,Material prep (ZGN_01)_[4022-637-29301]  Hinge Block Fixed RM,0.016666666666666666,{}
453,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM,0.3333333333333333,Material prep (ZGN_01)_[4022-637-29301]  Hinge Block Fixed RM
454,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM_2,0.08333333333333333,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM
455,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM_3,0.08333333333333333,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM_2
456,BW - Benchwork (BKW_01)_[4022-637-29301]  Hinge Block Fixed RM,0.05,Milling (FR4-02)_[4022-637-29301]  Hinge Block Fixed RM_3
457,Packaging (VERP_P)_[4022-637-29301]  Hinge Block Fixed RM,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-29301]  Hinge Block Fixed RM
458,Material prep (ZGN_01)_[4022-637-29381]  Hinge Block LM,0.016666666666666666,{}
459,Milling (FR5_01)_[4022-637-29381]  Hinge Block LM,0.3333333333333333,Material prep (ZGN_01)_[4022-637-29381]  Hinge Block LM
460,Milling (FR3_01)_[4022-637-29381]  Hinge Block LM,0.06666666666666667,Milling (FR5_01)_[4022-637-29381]  Hinge Block LM
461,BW - Benchwork (BKW_01)_[4022-637-29381]  Hinge Block LM,0.03333333333333333,Milling (FR3_01)_[4022-637-29381]  Hinge Block LM
462,Packaging (VERP_P)_[4022-637-29381]  Hinge Block LM,0.016666666666666666,BW - Benchwork (BKW_01)_[4022-637-29381]  Hinge Block LM
463,Material prep (ZGN_01)_[4022-637-29391]  Hinge block fixed LM,0.016666666666666666,{}
464,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM,0.5,Material prep (ZGN_01)_[4022-637-29391]  Hinge block fixed LM
465,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM_2,0.08333333333333333,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM
466,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM_3,0.08333333333333333,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM_2
467,BW - Benchwork (BKW_01)_[4022-637-29391]  Hinge block fixed LM,0.05,Milling (FR4-02)_[4022-637-29391]  Hinge block fixed LM_3
