PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[FM1022-M00006-B],6,2026-09-29 22:40:00,2026-09-30 08:10:00,M3-02_(FR3_02),90.0,20006.0,6,[FM1022-M00006-B] PFS Lens Housing / FM,2026-10-14 19:00:00,TBRM /MO/02422
[7005-2600-0024],100,2026-09-30 08:20:00,2026-09-30 09:50:00,M3-02_(FR3_02),90.0,20134.0,100,[7005-2600-0024] MAFM excluding PUT Carrier / NFI / N65262802V01-00,2027-03-08 12:00:00,TBRM /MO/02441
[7005-2600-0025],2,2026-09-30 08:20:00,2026-09-30 09:50:00,M3-02_(FR3_02),90.0,20135.0,2,[7005-2600-0025] MAFM holder for realignment / NFI / N24224801V05-00,2027-03-08 12:00:00,TBRM /MO/02442
[FM1022-C00003-A],6,2026-09-30 10:00:00,2026-09-30 11:30:00,M3-02_(FR3_02),90.0,20008.0,6,[FM1022-C00003-A] PFS Add holes HS  / FM,2026-10-14 19:00:00,TBRM /MO/02424
[7001-2680-0001],20,2026-09-30 11:40:00,2026-09-30 13:10:00,M3-02_(FR3_02),90.0,19958.0,20,[7001-2680-0001] SOT Holder Plate / FM / FM2010-M00052-A,2027-02-21 12:00:00,TBRM /MO/02381
[FM1022-M00053-A],6,2026-09-30 13:20:00,2026-09-30 14:50:00,M3-02_(FR3_02),90.0,20009.0,6,[FM1022-M00053-A] PFS Wafer Holder Body Ambient  / FM,2026-10-14 19:00:00,TBRM /MO/02425
[4022-666-18121],342,2026-09-30 16:00:00,2026-10-05 20:50:00,M3-02_(FR3_02),3168.0,14984.0,342,[4022-666-18121] Distance Bush 1,2026-07-21 02:00:00,TBRM /MO/01809
[4022-666-3837-1],212,2026-10-05 21:00:00,2026-10-06 17:10:00,M3-02_(FR3_02),726.0,14985.0,212,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[BD50-5075-013F],20,2026-10-06 17:20:00,2026-10-06 20:50:00,M3-02_(FR3_02),210.0,15029.0,20,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01842
[BD50-5085-011-C],20,2026-10-07 12:20:00,2026-10-07 15:50:00,M3-02_(FR3_02),210.0,15033.0,20,[BD50-5085-011-C] bracket,2026-11-12 01:00:00,TBRM /MO/01836
[4022.645.53391],1,2026-10-07 16:00:00,2026-10-07 19:30:00,M3-02_(FR3_02),210.0,19386.0,1,[4022.645.53391] NXE RBI ILLUM TRANSPORT COVER,2026-11-20 01:00:00,TBRM /MO/02444
[BD50-5075-015F],43,2026-10-07 23:20:00,2026-10-08 13:10:00,M3-02_(FR3_02),348.0,15030.0,43,[BD50-5075-015F] bracket,2026-11-12 01:00:00,TBRM /MO/01843
[4598-008-08901B POS 1],300,2026-10-08 13:20:00,2026-10-09 18:50:00,M3-02_(FR3_02),1290.0,15022.0,300,[4598-008-08901B POS 1] CEILING INLET*,2026-10-26 01:00:00,TBRM /MO/02307
[BD50-5085-007-C],30,2026-10-09 19:00:00,2026-10-09 23:30:00,M3-02_(FR3_02),270.0,15031.0,30,[BD50-5085-007-C] bracket,2026-11-12 01:00:00,TBRM /MO/01833
[4022-333-11506],86,2026-10-12 15:00:00,2026-10-12 18:00:00,M3-02_(FR3_02),176.0,14916.0,86,[4022-333-11506] lagerblok,2026-12-31 12:00:00,TBRM /MO/01615
[BD50-5085-013-C],55,2026-10-13 09:20:00,2026-10-13 16:20:00,M3-02_(FR3_02),420.0,15034.0,55,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01838
[BD50-5085-013-C],45,2026-10-14 08:00:00,2026-10-14 14:00:00,M3-02_(FR3_02),360.0,15034.0,45,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01839
[00385-00-346-A],279,2026-10-14 14:10:00,2026-10-15 18:20:00,M3-02_(FR3_02),1206.0,14892.0,279,[00385-00-346-A] Plint fixing strip right,2027-03-15 12:00:00,TBRM /MO/02310
[4022-333-13805],226,2026-10-19 08:00:00,2026-10-19 17:10:00,M3-02_(FR3_02),542.0,14917.0,226,[4022-333-13805] dr pnt cilinder,2027-03-15 12:00:00,TBRM /MO/02357
[1508130 B],174,2026-10-26 08:00:00,2026-10-27 08:00:00,M3-02_(FR3_02),960.0,16893.0,174,[1508130 B] [Q] excenter housing z,2027-03-15 12:00:00,TBRM /MO/02329
