PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[BD50-5085-013-C],45,2026-09-16 17:40:00,2026-09-16 23:40:00,M3-01_(FR3_01),360.0,15034.0,45,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01839
[7007-2500-0010],1,2026-09-17 08:00:00,2026-09-17 10:30:00,M3-01_(FR3_01),150.0,19199.0,1,[7007-2500-0010] 263 - EL5 Bottom Side Panel Right (Dark) No Coating / IAH / 2026.SPX.0263.20.20,2026-07-10 12:57:03,TBRM /MO/01797
[4022-671-49061],152,2026-09-17 10:40:00,2026-09-18 21:30:00,M3-01_(FR3_01),1610.0,14988.0,152,[4022-671-49061] Bpam front 1,2026-10-05 02:00:00,TBRM /MO/02308
[BD50-5085-013-C],55,2026-09-18 21:40:00,2026-09-21 12:40:00,M3-01_(FR3_01),420.0,15034.0,55,[BD50-5085-013-C] bracket,2026-11-12 01:00:00,TBRM /MO/01838
[4022-337-33842],120,2026-09-21 16:00:00,2026-09-21 18:10:00,M3-01_(FR3_01),122.0,14925.0,120,[4022-337-33842] arret holder,2026-07-16 12:00:00,TBRM /MO/01824
[BD50-5075-013F],20,2026-09-21 18:20:00,2026-09-21 21:50:00,M3-01_(FR3_01),210.0,15029.0,20,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01842
[BD50-5085-011-C],20,2026-09-21 18:30:00,2026-09-21 22:00:00,M3-01_(FR3_01),210.0,15033.0,20,[BD50-5085-011-C] bracket,2026-11-12 01:00:00,TBRM /MO/01836
[E.520002-001],392,2026-09-21 22:10:00,2026-09-22 08:40:00,M3-01_(FR3_01),146.0,17609.0,392,[E.520002-001] mounting relay,2026-08-25 02:00:00,TBRM /MO/02321
[4022-671-49061],152,2026-09-22 08:50:00,2026-09-22 23:00:00,M3-01_(FR3_01),850.0,14988.0,152,[4022-671-49061] Bpam front 1,2026-10-05 02:00:00,TBRM /MO/02308
[BD50-5085-009-C],57,2026-09-22 23:10:00,2026-09-23 14:30:00,M3-01_(FR3_01),432.0,15032.0,57,[BD50-5085-009-C] bracket,2026-11-12 01:00:00,TBRM /MO/01834
[BD50-5075-013F],50,2026-09-23 14:40:00,2026-09-23 21:10:00,M3-01_(FR3_01),390.0,15029.0,50,[BD50-5075-013F] bracket,2026-11-12 01:00:00,TBRM /MO/01841
[7001-2580-0044],20,2026-09-24 08:00:00,2026-09-24 13:30:00,M3-01_(FR3_01),326.67,18721.0,20,[7001-2580-0044] ST Clamping Axle / FM / FM2010-M00009 Rev. D,2026-08-10 02:00:00,TBRM /MO/01864
[BD50-5075-015F],20,2026-09-24 13:40:00,2026-09-24 17:10:00,M3-01_(FR3_01),210.0,15030.0,20,[BD50-5075-015F] bracket,2026-11-12 01:00:00,TBRM /MO/01844
[4022-666-3837-1],200,2026-09-24 18:20:00,2026-09-25 13:50:00,M3-01_(FR3_01),690.0,14985.0,200,[4022-666-3837-1] LSPH Bellow Clamp,2026-10-08 02:00:00,TBRM /MO/02296
[1508130 B],174,2026-09-25 14:00:00,2026-09-28 14:00:00,M3-01_(FR3_01),960.0,16893.0,174,[1508130 B] [Q] excenter housing z,2027-02-08 12:00:00,TBRM /MO/02329
[4598-008-08901B POS 1],300,2026-09-29 16:00:00,2026-09-30 21:30:00,M3-01_(FR3_01),1290.0,15022.0,300,[4598-008-08901B POS 1] CEILING INLET*,2026-10-26 01:00:00,TBRM /MO/02307
[00385-00-321-A],714,2026-10-08 08:00:00,2026-10-13 09:10:00,M3-01_(FR3_01),2946.0,14890.0,714,[00385-00-321-A] Plint fixing strip left,2027-02-08 12:00:00,TBRM /MO/02311
[00002033- 04],3,2026-10-15 08:00:00,2026-10-15 09:30:00,M3-01_(FR3_01),90.0,19696.0,3,[00002033- 04] ADAPTER PLATE,2026-11-20 13:00:00,TBRM /MO/02238
