PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[7001-2580-0030],20,2026-09-29 16:00:00,2026-09-30 10:00:00,UMC750_(M5-03),600.0,17780.0,20,[7001-2580-0030] Lens Fix / FM / FM-02-009-B,2026-09-02 02:00:00,TBRM /MO/01958
[7001-2580-0036],10,2026-09-30 10:40:00,2026-09-30 16:00:00,UMC750_(M5-03),320.0,17786.0,10,[7001-2580-0036] LS Actuator Arm / FM / FM-02-029-B,2026-09-02 02:00:00,TBRM /MO/01972
[1207568A],30,2026-09-30 16:10:00,2026-10-01 11:10:00,UMC750_(M5-03),660.0,14912.0,30,[1207568A] Cable clamp,2026-12-31 09:00:00,TBRM /MO/01300
[7001-2580-0032],10,2026-10-01 11:20:00,2026-10-01 15:30:00,UMC750_(M5-03),250.0,17782.0,10,[7001-2580-0032] Lens Support / FM / FM-02-042-B,2027-02-08 12:00:00,TBRM /MO/02227
[7005-2580-0007],8,2026-10-01 16:00:00,2026-10-01 21:30:00,UMC750_(M5-03),324.0,16269.0,8,[7005-2580-0007] Support block  / 07201506 v02-00 - Drawing in RED,2026-09-04 02:00:00,TBRM /MO/01711
[7001-2580-0040],72,2026-10-01 21:40:00,2026-10-01 23:20:00,UMC750_(M5-03),96.0,17790.0,72,[7001-2580-0040] Window Holder / FM / FM-02-041-B,2027-02-08 12:00:00,TBRM /MO/02223
[7001-2580-0043],20,2026-10-02 08:00:00,2026-10-02 12:10:00,UMC750_(M5-03),250.0,18720.0,20,[7001-2580-0043] MT Carrier Disc / FM / FM2010-M00020  Rev. C,2026-08-10 02:00:00,TBRM /MO/01863
[7001-2580-0035],10,2026-10-02 12:20:00,2026-10-02 22:10:00,UMC750_(M5-03),590.0,17785.0,10,[7001-2580-0035] SA Housing / FM / FM-02-017-B,2026-09-02 02:00:00,TBRM /MO/01971
[7001-2580-0026],10,2026-10-02 22:20:00,2026-10-05 13:00:00,UMC750_(M5-03),395.0,17776.0,10,[7001-2580-0026] Holder Fresnell / FM / FM-02-035-B,2027-02-08 12:00:00,TBRM /MO/02228
[7001-2580-0018],60,2026-10-05 21:20:00,2026-10-06 21:20:00,UMC750_(M5-03),960.0,17768.0,60,[7001-2580-0018] Mountblock / FM / FM-02-013-B,2026-09-02 02:00:00,TBRM /MO/01997
[7001-2580-0031],10,2026-10-07 16:00:00,2026-10-08 15:10:00,UMC750_(M5-03),910.0,17781.0,10,[7001-2580-0031] Lens Mechanism 2 / FM / FM-02-004-B,2026-09-02 02:00:00,TBRM /MO/01959
[7005-2580-0017],18,2026-10-08 15:20:00,2026-10-12 18:50:00,UMC750_(M5-03),2130.0,18142.0,18,[7005-2580-0017] GP Z-Adjustment Lever V02-01 / 26241001,2026-10-15 02:00:00,TBRM /MO/02366
[7001-2580-0022],9,2026-10-12 19:00:00,2026-10-13 13:30:00,UMC750_(M5-03),621.0,17772.0,9,[7001-2580-0022] HOLDER CREDIT CARD / FM / FM-02-007-C,2027-02-08 12:00:00,TBRM /MO/02218
[7001-2580-0005],20,2026-10-15 08:00:00,2026-10-16 10:20:00,UMC750_(M5-03),1100.0,17693.0,20,[7001-2580-0005] MT Center Body / FM / FM2010-M00019 Rev. C,2026-08-10 02:00:00,TBRM /MO/01848
