PN,Quantity,Work Orders/Start,Work Orders/End,Work Orders/Work Center,Work Orders/Expected Duration,Product/ID,Quantity,Product,Deadline,Reference
[7001-2580-0038],10,2026-09-17 14:00:00,2026-09-17 19:40:00,UMC750SS_(M5-05),340.0,17788.0,10,[7001-2580-0038] Swing / FM / FM-02-019-B,2026-09-02 02:00:00,TBRM /MO/01976
[4022.684.28962],1,2026-09-17 19:50:00,2026-09-18 09:30:00,UMC750SS_(M5-05),335.0,18348.0,1,[4022.684.28962] RS C+H DYN ATTACH PLT RH SIDE / CLS,2026-10-14 02:00:00,TBRM /MO/02376
[7001-2580-0030],20,2026-09-18 13:20:00,2026-09-18 23:20:00,UMC750SS_(M5-05),600.0,17780.0,20,[7001-2580-0030] Lens Fix / FM / FM-02-009-B,2026-09-02 02:00:00,TBRM /MO/01958
[4022.704.19302],124,2026-09-18 23:30:00,2026-09-21 12:40:00,UMC750SS_(M5-05),308.0,6974.0,124,[4022.704.19302] RH RED STATIC STRAIN RELIEF A,2026-10-06 02:00:00,TBRM /MO/02217
[7001-2580-0022],9,2026-09-21 13:20:00,2026-09-21 23:50:00,UMC750SS_(M5-05),621.0,17772.0,9,[7001-2580-0022] HOLDER CREDIT CARD / FM / FM-02-007-C,2026-09-02 02:00:00,TBRM /MO/02218
[4022.622.19821],5,2026-09-22 08:00:00,2026-09-22 14:00:00,UMC750SS_(M5-05),360.0,19415.0,5,[4022.622.19821] RH NXE RBI BAFFLE INSERT,2026-09-07 02:00:00,TBRM /MO/02359
[7001-2580-0026],10,2026-09-22 14:10:00,2026-09-22 20:50:00,UMC750SS_(M5-05),395.0,17776.0,10,[7001-2580-0026] Holder Fresnell / FM / FM-02-035-B,2027-03-15 12:00:00,TBRM /MO/02228
[7005-2580-0007],5,2026-09-23 09:20:00,2026-09-23 13:10:00,UMC750SS_(M5-05),225.0,16269.0,5,[7005-2580-0007] Support block  / 07201506 v02-00 - Drawing in RED,2026-09-28 02:00:00,TBRM /MO/02215-002
[7005-2580-0017],18,2026-09-23 13:20:00,2026-09-25 16:50:00,UMC750SS_(M5-05),2130.0,18142.0,18,[7005-2580-0017] GP Z-Adjustment Lever V02-01 / 26241001,2026-10-15 02:00:00,TBRM /MO/02366
[4022-333-13805],226,2026-09-25 17:00:00,2026-09-30 15:20:00,UMC750SS_(M5-05),2772.0,14917.0,226,[4022-333-13805] dr pnt cilinder,2027-03-15 12:00:00,TBRM /MO/02357
[7005-2580-0001],9,2026-09-30 15:30:00,2026-09-30 19:40:00,UMC750SS_(M5-05),249.0,16253.0,9,[7005-2580-0001] Stroke Limiter Plate ZY-L V01-02-B / 26223910,2027-03-02 10:33:21,TBRM /MO/02432
[4022.666.20971-TBRM MCH],500,2026-10-01 08:00:00,2026-10-01 17:20:00,UMC750SS_(M5-05),560.0,13691.0,500,[4022.666.20971-TBRM MCH] WTP IM MK6 BRACKET RING,2026-11-10 01:00:00,TBRM /MO/02355
[7001-2580-0022],3,2026-10-01 17:30:00,2026-10-01 21:40:00,UMC750SS_(M5-05),247.0,17772.0,3,[7001-2580-0022] HOLDER CREDIT CARD / FM / FM-02-007-C,2027-03-15 12:00:00,TBRM /MO/02438
[7001-2580-0029],20,2026-10-12 16:00:00,2026-10-13 16:20:00,UMC750SS_(M5-05),980.0,17779.0,20,[7001-2580-0029] Mirror Holder / FM / FM-02-033-B,2026-09-02 02:00:00,TBRM /MO/01957
