Entity,EntityID,EventName,EventID,LocationID,LocationName,Time
Item,243,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,243,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,243,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,243,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,243,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,243,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,243,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,244,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,244,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,244,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,244,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,244,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,244,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,244,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,244,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,244,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,244,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,244,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,244,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,244,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,244,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,244,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,244,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,244,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,244,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,244,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,244,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,244,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,245,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,245,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,245,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,245,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,245,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,245,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,245,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,245,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,245,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,245,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,245,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,245,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,245,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,245,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,245,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,245,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,245,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,245,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,245,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,245,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,245,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,246,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,246,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,246,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,246,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,246,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,246,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,246,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,246,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,246,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,246,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,246,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,246,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,246,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,246,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,246,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,246,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,246,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,246,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,246,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,246,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,246,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,247,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,247,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,247,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,247,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,247,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,247,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,247,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,247,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,247,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,247,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,247,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,247,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,247,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,247,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,247,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,247,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,247,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,247,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,247,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,247,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,247,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,248,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,248,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,248,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,248,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,248,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,248,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,248,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,248,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,248,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,248,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,248,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,248,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,248,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,248,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,248,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,248,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,248,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,248,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,248,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,248,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,248,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,249,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,249,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,249,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,249,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,249,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,249,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,249,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,249,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,249,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,249,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,249,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,249,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,249,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,249,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,249,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,249,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,249,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,249,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,249,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,249,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,249,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,250,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,250,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,250,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,250,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,250,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,250,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,250,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,250,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,250,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,250,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,250,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,250,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,250,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,250,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,250,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,250,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,250,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,250,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,250,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,250,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,250,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,251,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,251,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,251,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,251,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,251,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,251,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,251,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,251,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,251,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,251,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,251,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,251,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,251,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,251,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,251,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,251,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,251,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,251,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,251,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,251,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,251,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,252,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,252,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,252,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,252,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,252,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,252,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,252,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,252,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,252,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,252,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,252,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,252,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,252,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,252,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,252,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,252,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,252,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,252,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,252,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,252,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,252,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,253,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,253,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,253,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,253,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,253,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,253,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,253,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,253,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,253,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,253,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,253,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,253,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,253,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,253,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,253,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,253,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,253,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,253,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,253,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,253,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,253,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,254,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,254,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,254,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,254,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,254,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
Item,254,Machine Unloading,135,14,M3-02_(FR3_02)_Output,2026-05-12 12:17:00
Item,254,Trailer Loading,137,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 12:20:00
Item,254,Trailer Transport,143,__export__.mrp_workcenter_55_15609e22->__export__.mrp_workcenter_66_9f807a30,M3-02_(FR3_02)->BW_(BKW_01),2026-05-12 12:21:00
Item,254,Trailer Unloading,144,43,BW_(BKW_01)_Input,2026-05-12 12:22:00
Item,254,Machine Loading,148,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:28:00
Item,254,Processing,151,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:38:00
Item,254,Machine Unloading,156,44,BW_(BKW_01)_Output,2026-05-12 14:41:00
Item,254,Trailer Loading,158,__export__.mrp_workcenter_66_9f807a30,BW_(BKW_01),2026-05-12 14:44:00
Item,254,Trailer Transport,164,__export__.mrp_workcenter_66_9f807a30->__export__.mrp_workcenter_67_d1ac8ce6,BW_(BKW_01)->PACK_(VERP_P),2026-05-12 14:45:00
Item,254,Trailer Unloading,165,46,PACK_(VERP_P)_Input,2026-05-12 14:46:00
Item,254,Machine Loading,166,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:49:00
Item,254,Processing,168,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:54:00
Item,254,Machine Unloading,169,47,PACK_(VERP_P)_Output,2026-05-12 14:57:00
Item,254,Trailer Loading,171,__export__.mrp_workcenter_67_d1ac8ce6,PACK_(VERP_P),2026-05-12 14:59:00
Item,254,Trailer Transport,172,__export__.mrp_workcenter_67_d1ac8ce6->1,PACK_(VERP_P)->Central_Inventory,2026-05-12 15:00:00
Item,254,Trailer Unloading,173,2,Central_Input,2026-05-12 15:01:00
Item,255,Trailer Loading,43,1,Central_Inventory,2026-05-12 08:25:00
Item,255,Trailer Transport,50,1->__export__.mrp_workcenter_55_15609e22,Central_Inventory->M3-02_(FR3_02),2026-05-12 08:26:00
Item,255,Trailer Unloading,52,13,M3-02_(FR3_02)_Input,2026-05-12 08:27:00
Item,255,Machine Loading,7,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 09:29:00
Item,255,Processing,9,__export__.mrp_workcenter_55_15609e22,M3-02_(FR3_02),2026-05-12 11:51:00
